"TIMESTAMP","ts","filename","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","ch4_flux","qc_ch4_flux","rand_err_ch4_flux","none_flux","qc_none_flux","rand_err_none_flux","H_strg","LE_strg","co2_strg","h2o_strg","ch4_strg","none_strg","co2_v-adv","h2o_v-adv","ch4_v-adv","none_v-adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","ch4_molar_density","ch4_mole_fraction","ch4_mixing_ratio","ch4_time_lag","ch4_def_timelag","none_molar_density","none_mole_fraction","none_mixing_ratio","none_time_lag","none_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u*","TKE","L","(z-d)/L","bowen_ratio","T*","model","x_peak","x_offset","x_10%","x_30%","x_50%","x_70%","x_90%","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","un_ch4_flux","ch4_scf","un_none_flux","un_none_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","ch4_spikes","none_spikes","head_detect_LI-7200","t_out_LI-7200","t_in_LI-7200","aux_in_LI-7200","delta_p_LI-7200","chopper_LI-7200","detector_LI-7200","pll_LI-7200","sync_LI-7200","chopper_LI-7500","detector_LI-7500","pll_LI-7500","sync_LI-7500","not_ready_LI-7700","no_signal_LI-7700","re_unlocked_LI-7700","bad_temp_LI-7700","laser_temp_unregulated_LI-7700","block_temp_unregulated_LI-7700","motor_spinning_LI-7700","pump_on_LI-7700","top_heater_on_LI-7700","bottom_heater_on_LI-7700","calibrating_LI-7700","motor_failure_LI-7700","bad_aux_tc1_LI-7700","bad_aux_tc2_LI-7700","bad_aux_tc3_LI-7700","box_connected_LI-7700","mean_value_RSSI_LI-7200","mean_value_LI-7500","u_var","v_var","w_var","ts_var","co2_var","h2o_var","ch4_var","none_var","w/ts_cov","w/co2_cov","w/h2o_cov","w/ch4_cov","w/none_cov","air_p_mean","air_t_mean","RECORD","TA_2_1_1_1_1","RH_19_3_1_1_1","WS_16_33_1_1_1","SHF_6_37_1_1_1","SHF_6_37_2_1_1","SD_10_99_1_1_1","PPFD_7_21_1_1_1","PPFDR_7_23_1_1_1","SWIN_6_10_1_1_1","SWOUT_6_11_1_1_1","LWIN_6_14_1_1_1","LWOUT_6_15_1_1_1","ALB_6_26_1_1_1","RN_6_5_1_1_1","SWC_12_36_1_1_1","SWC_12_36_2_1_1","SWC_12_36_3_1_1","TS_2_38_1_1_1","TS_2_38_2_1_1","TS_2_38_23_1_1","TA_2_1_1_1_1.c","RH.c","SHF_6_37_1_1_1.c","SHF_6_37_2_1_1.c","PPFD_7_21_1_1_1.c","PPFDR_7_23_1_1_1.c","RN_6_5_1_1_1.c","SWIN_6_10_1_1_1.c","SWOUT_6_11_1_1_1.c","ALB_1_1_1.c","LWIN_6_14_1_1_1.c","LWOUT_6_15_1_1_1.c","TS_2_38_1_1_1.c","TS_2_38_2_1_1.c","TS_2_38_23_1_1.c","SWC_12_36_1_1_1.c","SWC_12_36_2_1_1.c","SWC_12_36_3_1_1.c","Tau.flag","co2_flux.flag","ch4_flux.flag","LE.flag","H.flag","met","flux","mismatch","nightCO2","u_flag","Tau.c","co2_flux.c","ch4_flux.c","H.c","LE.c","hour","month","vpd","Signal","nee.rf.rts","fch4.rts.tmod","fch4.rf.rts","nee.rf.tundra","fch4.tundra.tmod","fch4.rf.tundra"
2025-07-08 17:00:00,2025-07-08 17:00:00,"TOA5_6032.ts_data_320_2025_07_08_1700.dat",2025-07-08,"17:00",189.7082,1,18000,18000,-0.180459,0,0.00808707,65.2084,0,3.24035,90.1507,0,5.12153,-7.24608,1,4.91898,2.01236,0,0.114323,0.00357337,0,0.0016048,NA,NA,NA,0.530558,0.649489,-3.85701,0.014498,NA,NA,6.9937e-11,1.43515e-12,3.71118e-13,NA,17.8255,458.69,462.249,-0.2,0,365.789,9.4126,9.50204,-0.2,0,0.0945902,2.15162,2.16832,0.7,0,NA,NA,NA,NA,9,279.094,279.094,90174.2,1.12161,1010.36,0.0257323,0.130401,0.00659152,849.001,928.886,0.00587686,91.4,79.8842,277.766,-2.15903,-2.83993,0.38982,3.58867,4.66541e-14,3.92343e-15,3.58867,7.42101,21.3421,232.756,6.23606,NA,0.401115,0.81771,-80.1614,-0.0383352,0.723327,-0.143455,1,21.8831,10,18,33,55,99,289,-0.179074,1.00774,68.7151,1.01426,72.9039,1.16341,-11.2154,1.16341,1.62737,1.16341,-0.0235647,1.20365,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,12,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.936233,0.515116,0.184071,0.17803,0.186511,220.457,5.06172e-08,NA,0.0606364,-0.0112154,1.62737,-2.35647e-05,NA,90138.3,276.826,3085,2.679,91.4,4.283,15.09,3.741,-1.885,557.3,43.42,303.3,55.53,323.3,348.3,0.183,222.8,0.338,0.396,0.347,2.4,1.663,1.1,2.679,91.4,15.09,3.741,557.3,43.42,222.8,303.3,55.53,0.183086053412463,323.3,348.3,2.4,1.663,1.1,0.338,0.396,0.347,0,1,0,0,0,222.77,155.3591,0.697396866723527,NA,0,-0.180459,-7.24608,0.00357337,65.2084,90.1507,17,7,63.6872427719857,"Tundra",-1.31707078028,0.00356135497780535,0.00718408016951332,-4.75743838314198,0.00180256705153138,0.00353549452149832
2025-07-08 17:30:00,2025-07-08 17:30:00,"TOA5_6032.ts_data_320_2025_07_08_1730.dat",2025-07-08,"17:30",189.729,1,18000,18000,-0.183588,0,0.00703975,49.5309,0,5.30486,63.776,0,4.13521,-18.6738,1,8.91144,1.42179,0,0.092188,-0.0010938,1,0.00581461,NA,NA,NA,-2.68354,-3.06943,1.39544,-0.0684281,-0.00164666,NA,8.78961e-11,1.54233e-12,4.42288e-13,NA,18.7132,479.173,482.862,-0.2,0,328.364,8.40816,8.47946,-0.2,0,0.0941636,2.12745,2.14383,0.7,0,NA,NA,NA,NA,9,277.743,277.743,90179.5,1.12756,1009.79,0.0256062,0.0921317,0.00591712,758.448,845.538,0.00524773,89.7,87.0904,276.164,-2.17457,-3.10636,0.38247,3.8111,-2.70976e-14,4.69702e-15,3.8111,7.77706,18.8651,235.006,5.75972,NA,0.403509,0.768303,-107.419,-0.0286076,0.776638,-0.107809,1,23.5142,10,20,36,60,111,331,-0.182174,1.00776,51.9115,1.01461,51.4274,1.16521,-20.2267,1.16521,1.14649,1.16521,-0.0209738,1.20508,NA,NA,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,5,8,0,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,672,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.812831,0.53689,0.186885,0.551924,0.546307,198.522,6.56799e-07,NA,0.0455926,-0.0202267,1.14649,-2.09738e-05,NA,90143.6,276.245,3086,2.833,89.7,3.19,15.65,3.826,-1.888,510.1,40.4,278.9,50.79,320.8,345.7,0.182,203.2,0.338,0.396,0.347,2.422,1.693,1.1,2.833,89.7,15.65,3.826,510.1,40.4,203.2,278.9,50.79,0.182108282538544,320.8,345.7,2.422,1.693,1.1,0.338,0.396,0.347,0,4,1,0,0,203.21,113.3069,0.557585256631071,NA,0,-0.183588,NA,-0.0010938,49.5309,63.776,17,7,77.1165089316805,"Tundra",-1.11840046202167,0.00358231266173806,0.00698809410556666,-3.22635076701866,0.00180951547404122,0.00326246270285501
2025-07-08 18:00:00,2025-07-08 18:00:00,"TOA5_6032.ts_data_320_2025_07_08_1800.dat",2025-07-08,"18:00",189.7498,1,18000,18000,-0.196045,0,0.00845899,49.6853,0,4.96221,64.5954,0,3.20355,-1.0963,0,3.3299,1.44034,0,0.0714324,NA,NA,NA,NA,NA,NA,0.4161,1.19426,4.31059,0.0266294,NA,NA,-3.12464e-11,-5.06818e-13,NA,NA,21.1685,542.5,546.974,-0.2,0,343.354,8.79938,8.87749,-0.2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,9,277.953,277.953,90172,1.12645,1010.01,0.0256277,0.0933341,0.00618724,793.67,858.022,0.00549271,92.5,64.3516,276.806,-2.1134,-3.95055,0.353654,4.49425,-1.57699e-14,-1.47608e-15,4.49425,7.99608,12.1456,241.855,4.51328,NA,0.417179,0.91103,-118.343,-0.0259669,0.769177,-0.104682,1,28.2042,12,24,44,73,134,402,-0.194491,1.00799,52.0298,1.01583,51.6779,1.17104,-5.72434,1.17104,1.15231,1.17104,NA,NA,NA,NA,800000009,800000019,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,12,1,1,5,22,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7736,0,0,0,0,102,0,0,0,0,17,18000,18000,18000,18000,NA,NA,1.17897,0.4619,0.181194,0.438522,0.147588,100.589,NA,NA,0.0457317,-0.00572434,1.15231,NA,NA,90138.7,275.703,3087,2.419,92.5,3.614,15.58,3.918,-1.889,381.6,30.06,208.5,38.5,321.2,340.3,0.185,150.9,0.338,0.396,0.347,2.5,1.693,1.1,2.419,92.5,15.58,3.918,381.6,30.06,150.9,208.5,38.5,0.184652278177458,321.2,340.3,2.5,1.693,1.1,0.338,0.396,0.347,0,0,NA,0,0,150.9,114.2807,0.757327369118621,NA,0,-0.196045,-1.0963,NA,49.6853,64.5954,18,7,54.521970671358,"Tundra",-0.676425621226666,0.00352624974510768,0.00719028148888834,-1.86322493037166,0.00179089644498554,0.003345628885895
2025-07-08 18:30:00,2025-07-08 18:30:00,"TOA5_6032.ts_data_320_2025_07_08_1830.dat",2025-07-08,"18:30",189.7707,1,18000,18000,-0.176043,0,0.00631097,39.6433,0,1.83972,58.8469,0,2.92106,-10.2632,1,4.82301,1.31246,0,0.0651483,-0.00129624,0,0.00181464,NA,NA,NA,0.473968,0.656297,-0.0251031,0.0146374,NA,NA,-6.19183e-11,-1.02958e-12,-2.77941e-13,NA,21.1371,542.131,546.499,-0.2,0,351.468,9.01459,9.09659,-0.2,0,0.0948808,2.14872,2.16603,0.7,0,NA,NA,NA,NA,9,278.192,278.192,90176.7,1.12545,1010.13,0.0256484,0.0850473,0.00633346,813.124,872.451,0.00562751,93.2,59.3266,277.15,-2.3888,-2.82347,0.416734,3.72183,-7.05531e-14,-2.92937e-15,3.72183,7.37905,23.9481,229.767,6.4289,NA,0.3955,0.868172,-126.388,-0.024314,0.673669,-0.08817,1,23.3029,10,20,36,61,112,339,-0.174689,1.00775,41.9319,1.01447,47.4609,1.16448,-12.9367,1.16448,1.05852,1.16448,-0.0178098,1.2045,NA,NA,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,5,19,0,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.816842,0.713698,0.205805,0.0788898,0.212147,74.238,1.21323e-07,NA,0.0368844,-0.0129367,1.05852,-1.78098e-05,NA,90143.7,275.514,3088,1.953,93.2,3.847,14.86,3.933,-1.892,301.4,23.36,162.9,29.55,320,335.6,0.181,117.8,0.338,0.396,0.347,2.5,1.7,1.1,1.953,93.2,14.86,3.933,301.4,23.36,117.8,162.9,29.55,0.181399631675875,320,335.6,2.5,1.7,1.1,0.338,0.396,0.347,0,1,0,0,0,117.75,98.4902,0.836434819532909,NA,0,-0.176043,-10.2632,-0.00129624,39.6433,58.8469,18,7,47.8143917615156,"Tundra",-0.544847793736667,0.0034641940241576,0.00727781014382501,-4.67236203076732,0.00177016788180198,0.00136443504734
2025-07-08 19:00:00,2025-07-08 19:00:00,"TOA5_6032.ts_data_320_2025_07_08_1900.dat",2025-07-08,"19:00",189.7915,1,18000,18000,-0.240057,0,0.00798404,44.0058,0,2.48,51.7975,0,3.96648,-2.80304,1,4.36583,1.15482,0,0.0884322,0.00323658,0,0.00192088,NA,NA,NA,-0.756913,-0.467618,-2.70969,-0.0104255,0.000280986,NA,1.72507e-10,3.04304e-12,8.37589e-13,NA,19.6154,502.351,506.307,-0.2,0,346.018,8.86153,8.94076,-0.2,0,0.0952408,2.15285,2.1698,0.7,0,NA,NA,NA,NA,9,277.811,277.811,90188.1,1.1272,1010.04,0.02561,0.0748322,0.00623525,799.419,849.542,0.00553164,94.1,50.123,276.908,-2.57993,-1.71355,0.366257,3.11872,4.95543e-14,8.79444e-15,3.11872,6.89365,39.7984,213.591,6.74426,NA,0.461484,0.914194,-180.893,-0.0169879,0.849575,-0.0837558,1,14.1584,6,12,22,38,71,223,-0.238205,1.00777,45.9325,1.01359,41.521,1.15984,-6.38314,1.15984,0.925706,1.15984,-0.0146102,1.20086,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,12,2,1,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.923461,0.628601,0.276326,0.0636276,0.0828837,63.6636,3.71872e-08,NA,0.0403443,-0.00638314,0.925706,-1.46102e-05,NA,90154.5,275.18,3089,1.869,94.1,4.501,13.59,3.922,-1.895,217.9,16.82,118.1,21.99,319.9,332.5,0.186,83.4,0.338,0.396,0.347,2.5,1.7,1.1,1.869,94.1,13.59,3.922,217.9,16.82,83.4,118.1,21.99,0.186198137171888,319.9,332.5,2.5,1.7,1.1,0.338,0.396,0.347,0,1,0,0,0,83.51,95.8033,1.14720752005748,NA,0,-0.240057,-2.80304,0.00323658,44.0058,51.7975,19,7,41.237194954193,"Tundra",-0.616624557616666,0.0034531247466369,0.00662086562298166,-2.47815173324333,0.00176645700535617,0.00401749195796999
2025-07-08 19:30:00,2025-07-08 19:30:00,"TOA5_6032.ts_data_320_2025_07_08_1930.dat",2025-07-08,"19:30",189.8123,1,18000,18000,-0.230296,0,0.00783865,33.9483,0,4.6181,45.0919,0,2.79749,4.11565,2,2.73446,1.00473,0,0.0623331,0.00581444,0,0.000872745,NA,NA,NA,-1.22626,-1.03724,-2.04405,-0.0231116,9.60811e-06,NA,4.12166e-12,7.43611e-14,2.12995e-14,NA,18.4873,472.409,475.971,0,1,333.54,8.52299,8.59625,-0.2,0,0.0955372,2.15299,2.16922,0.6,0,NA,NA,NA,NA,9,277.195,277.195,90188.5,1.12985,1009.84,0.0255531,0.0651064,0.0060104,768.882,813.631,0.00531962,94.5,44.7497,276.357,-2.56628,-1.66143,0.333707,3.07531,-3.08675e-14,2.22945e-16,3.07531,6.48093,40.5219,212.919,6.22953,NA,0.451474,0.896477,-219.54,-0.0139975,0.752869,-0.0659037,1,14.2699,6,12,23,39,73,231,-0.228517,1.00778,35.6737,1.01354,36.3225,1.15952,0.380535,1.15952,0.80933,1.15952,-0.00847056,1.20063,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,12,2,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.91566,0.616126,0.261168,0.208538,0.100432,34.3092,1.09597e-08,NA,0.031266,0.000380535,0.80933,-8.47056e-06,NA,90155,275.037,3090,1.541,94.5,3.83,12.1,3.828,-1.897,153.7,11.84,82.7,15.57,318.4,328.5,0.188,57.08,0.338,0.396,0.347,2.5,1.7,1.1,1.541,94.5,12.1,3.828,153.7,11.84,57.08,82.7,15.57,0.188270858524788,318.4,328.5,2.5,1.7,1.1,0.338,0.396,0.347,0,2,0,0,0,57.03,79.0402,1.38594073294757,NA,0,-0.230296,NA,0.00581444,33.9483,45.0919,19,7,37.5474582050614,"Tundra",0.0932141395133334,0.00341023950997943,0.00719562896099332,0.0784270290254,0.00175204125927472,0.00423886119353549
2025-07-08 20:00:00,2025-07-08 20:00:00,"TOA5_6032.ts_data_320_2025_07_08_2000.dat",2025-07-08,"20:00",189.8332,1,18000,18000,-0.185104,0,0.00625873,27.9449,0,2.97277,36.4192,0,3.23448,-4.01714,1,2.44429,0.810615,0,0.0719927,-0.00171793,1,0.00238239,NA,NA,NA,-2.25236,-2.36702,-0.919309,-0.0526849,-0.00043215,NA,-2.18212e-10,-3.68651e-12,-1.159e-12,NA,18.0358,458.997,462.415,-0.2,0,304.701,7.75438,7.81498,-0.2,0,0.095795,2.14669,2.16267,0.7,0,NA,NA,NA,NA,9,276.067,276.067,90188.5,1.1348,1009.4,0.0254492,0.0525278,0.00549071,699.544,751.39,0.00483849,93.1,51.8459,275.028,-2.31852,-1.62955,0.345081,2.85483,-2.03899e-14,-1.20988e-14,2.85483,5.79303,38.3233,215.101,6.94266,NA,0.403876,0.75599,-190.904,-0.0160971,0.767312,-0.0604048,1,15.1478,7,13,24,41,76,240,-0.183658,1.00787,29.3264,1.01328,29.3932,1.158,-6.17913,1.158,0.65423,1.158,-0.0130727,1.19948,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,12,5,0,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.766805,0.521047,0.224129,0.0461902,0.028546,33.7968,2.92774e-08,NA,0.0256021,-0.00617913,0.65423,-1.30727e-05,NA,90154.8,274.982,3091,1.417,93.1,3.225,10.51,3.638,-1.897,135.8,10.57,74.48,14.45,316.9,326.9,0.194,50.01,0.338,0.396,0.347,2.5,1.7,1.1,1.417,93.1,10.51,3.638,135.8,10.57,50.01,74.48,14.45,0.194011815252417,316.9,326.9,2.5,1.7,1.1,0.338,0.396,0.347,0,1,1,0,0,50.03,64.3641,1.28651009394363,NA,0,-0.185104,-4.01714,-0.00171793,27.9449,36.4192,20,7,46.6870306514531,"Tundra",0.089336572885,0.00339416589249581,0.00784504221821499,-1.81763153424333,0.00174662210064378,0.00086007311400367
2025-07-08 20:30:00,2025-07-08 20:30:00,"TOA5_6032.ts_data_320_2025_07_08_2030.dat",2025-07-08,"20:30",189.854,1,18000,18000,-0.174617,0,0.00638696,16.203,0,1.54314,15.7701,0,1.59548,-3.16179,2,8.54528,0.350919,0,0.035503,0.00305214,0,0.000981079,NA,NA,NA,-0.538177,-0.479753,1.47481,-0.0106756,0.000389235,NA,-4.71267e-11,-7.45294e-13,-2.39809e-13,NA,18.9005,480.49,483.953,-0.2,0,298.905,7.59881,7.65699,-0.2,0,0.0961769,2.15236,2.16787,0.7,0,NA,NA,NA,NA,9,275.798,275.798,90196.5,1.13607,1009.31,0.0254221,0.0227396,0.00538627,685.569,737.171,0.00474113,93,51.602,274.746,-2.32031,-1.92743,0.360045,3.03783,9.873e-15,-2.49341e-15,3.03783,6.47002,33.8615,219.716,6.80672,NA,0.392048,0.657293,-301.168,-0.0102036,1.02745,-0.0360434,1,17.2218,7,15,28,47,90,288,-0.173266,1.00779,16.7191,1.01349,12.1441,1.15926,-4.78107,1.15926,0.270233,1.15926,-0.00339702,1.20042,NA,NA,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,11,4,1,17,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.773219,0.342944,0.198423,0.0465677,0.618679,36.0807,2.07365e-08,NA,0.0145808,-0.00478107,0.270233,-3.39702e-06,NA,90163.3,274.7,3092,1.366,93,3.158,9.13,3.366,-1.896,104.4,8.19,57.78,11.32,317,325.8,0.196,37.73,0.338,0.396,0.347,2.462,1.7,1.1,1.366,93,9.13,3.366,104.4,8.19,37.73,57.78,11.32,0.195915541709934,317,325.8,2.462,1.7,1.1,0.338,0.396,0.347,0,2,0,0,0,37.66,31.9731,0.848993627190654,NA,0,-0.174617,NA,0.00305214,16.203,15.7701,20,7,47.19022603581,"Tundra",1.10296663444833,0.00338757697712104,0.00725337480766832,0.176419310126667,0.00174439812077847,0.002495603178605
2025-07-08 21:00:00,2025-07-08 21:00:00,"TOA5_6032.ts_data_320_2025_07_08_2100.dat",2025-07-08,"21:00",189.8748,1,18000,18000,-0.170732,0,0.00656612,16.2952,0,1.30374,27.1398,0,2.249,-5.67711,1,5.98484,0.603789,0,0.0500344,0.00328216,0,0.00093901,NA,NA,NA,-0.458079,0.508948,1.58105,0.0113228,-0.0002674,NA,1.18153e-11,1.82181e-13,5.72688e-14,NA,19.8271,503.506,507.006,-0.2,0,305.717,7.76364,7.82438,-0.2,0,0.0961022,2.14847,2.1634,0.6,0,NA,NA,NA,NA,9,275.57,275.57,90218.4,1.13722,1009.4,0.0253949,0.0391255,0.00550901,700.611,725.27,0.00484428,96.6,24.6592,275.049,-2.30402,-1.97616,0.369925,3.05787,-8.18482e-14,5.95915e-16,3.05787,5.85711,33.0133,220.62,6.94837,NA,0.387467,0.643727,-289.146,-0.0106278,0.600417,-0.0366367,1,17.7102,8,15,28,49,92,295,-0.169412,1.00779,17.3626,1.01351,21.8351,1.1594,-7.16677,1.1594,0.485774,1.1594,-0.00392268,1.20053,NA,NA,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,3,10,0,12,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.789791,0.309389,0.188275,0.0352832,0.312172,29.6643,1.77103e-08,NA,0.0151254,-0.00716677,0.485774,-3.92268e-06,NA,90186.2,274.437,3093,1.142,96.6,2.936,7.92,3.092,-1.898,55.49,4.317,29.52,5.433,316.7,323.2,0.183,17.52,0.338,0.396,0.347,2.4,1.7,1.1,1.142,96.6,7.92,3.092,55.49,4.317,17.52,29.52,5.433,0.184044715447154,316.7,323.2,2.4,1.7,1.1,0.338,0.396,0.347,0,1,0,0,0,17.587,43.435,2.46972195371581,NA,0,-0.170732,-5.67711,0.00328216,16.2952,27.1398,21,7,22.5542049294418,"Tundra",1.55748906846333,0.00335878855767766,0.00478276883542351,-2.40201397461668,0.00173466353716257,0.00329652003837834
2025-07-08 21:30:00,2025-07-08 21:30:00,"TOA5_6032.ts_data_320_2025_07_08_2130.dat",2025-07-08,"21:30",189.8956,1,18000,18000,-0.143147,0,0.00473812,-3.60578,2,5.60348,12.4069,1,2.22516,-9.28535,2,5.32731,0.27615,1,0.049527,0.000576014,2,0.000942269,NA,NA,NA,0.979407,0.717103,1.82652,0.0159611,-0.000137829,NA,1.04893e-10,1.58216e-12,4.82082e-13,NA,20.8408,530.141,534.078,-0.7,0,314.352,7.99638,8.06084,-0.2,0,0.0957826,2.14646,2.16239,-0.5,0,NA,NA,NA,NA,9,276.059,276.059,90226.7,1.13521,1009.54,0.0254377,0.0178945,0.00566462,721.681,750.968,0.00498995,96.1,29.2878,275.464,-1.99855,-1.56688,0.33261,2.56124,2.24792e-14,5.03308e-15,2.56124,5.37764,35.4711,218.097,7.46167,NA,0.355103,0.51165,1005.97,0.00305476,-0.290626,0.00886029,1,14.9556,7,13,25,44,85,291,-0.142227,1.00647,-3.00997,1.01241,9.81053,1.17929,-8.92151,1.17929,0.21836,1.17929,0.000965542,1.23334,NA,NA,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,18,5,1,11,28,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,NA,NA,0.558425,0.298065,0.16681,0.510614,0.315554,65.6571,4.37162e-08,NA,-0.00262643,-0.00892151,0.21836,9.65542e-07,NA,90194.6,274.26,3094,0.872,96.1,3.069,6.766,2.831,-1.901,54.91,4.251,29.44,5.414,315.7,322,0.18,17.76,0.337,0.396,0.347,2.335,1.7,1.1,0.872,96.1,6.766,2.831,54.91,4.251,17.76,29.44,5.414,0.183899456521739,315.7,322,2.335,1.7,1.1,0.337,0.396,0.347,0,2,2,1,2,17.726,8.80112,0.496509082703374,NA,0,-0.143147,NA,NA,NA,12.4069,21,7,25.3718230701703,"Tundra",1.5409496921,0.00332441321169959,0.00437673394206717,-0.918019566056667,0.00172300206242169,0.00266587042161334
2025-07-08 22:00:00,2025-07-08 22:00:00,"TOA5_6032.ts_data_320_2025_07_08_2200.dat",2025-07-08,"22:00",189.9165,1,18000,18000,-0.141268,0,0.00524955,9.74129,0,1.05588,18.3396,0,1.4501,2.52443,2,1.38051,0.408485,0,0.0322986,0.00188193,0,0.00198786,NA,NA,NA,1.47613,1.31734,-0.393973,0.0293417,7.94383e-05,NA,2.73086e-11,4.38773e-13,1.2682e-13,NA,20.5611,524.381,528.426,0.2,0,330.36,8.42536,8.49695,-0.2,0,0.0954847,2.14762,2.16418,0.6,0,NA,NA,NA,NA,9,276.8,276.8,90234.9,1.13209,1009.78,0.0255036,0.0264699,0.00595308,760.465,791.327,0.00525849,96.1,30.8617,276.201,-1.92605,-2.0465,0.340049,2.8308,4.90035e-14,1.32817e-15,2.8308,5.5776,26.615,226.737,6.89929,NA,0.35325,0.55521,-366.618,-0.00838203,0.531162,-0.0241227,1,18.0335,8,15,29,50,95,307,-0.140164,1.00788,10.4705,1.01326,14.4825,1.15784,0.299108,1.15784,0.322575,1.15784,-0.00252257,1.19936,NA,NA,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,10,10,1,17,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,18000,18000,NA,NA,0.607993,0.353941,0.148485,0.0338388,0.0295486,17.4461,4.81818e-08,NA,0.00915925,0.000299108,0.322575,-2.52257e-06,NA,90204,274.202,3095,0.702,96.1,3.09,5.743,2.584,-1.9,54.43,4.197,29.43,5.467,314.1,320.5,0.179,17.61,0.337,0.396,0.347,2.288,1.678,1.1,0.702,96.1,5.743,2.584,54.43,4.197,17.61,29.43,5.467,0.185762827047231,314.1,320.5,2.288,1.678,1.1,0.337,0.396,0.347,0,2,0,0,0,17.563,28.08089,1.59886636679382,NA,0,-0.141268,NA,0.00188193,9.74129,18.3396,22,7,25.0619113741186,"Tundra",1.52823799226667,0.00330295019520473,0.0042635841921005,-0.827986576856668,0.00171569990527446,0.00244244969869334
